Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G094200	0	0.003982024	0.00767638
TraesCS1A02G094300	NA	NA	NA
TraesCS1A02G094500	NA	0	NA
TraesCS1A02G095000	0.133375116	0.116487868	0.025645042
TraesCS1A02G095100	0.033151915	0.203495143	0.132523406
TraesCS1A02G095200	0.007301902	0.017653258	0.003707443
TraesCS1A02G095300	0.001072961	NA	0.000237701
TraesCS1A02G095400	0.001435346	0.015207969	0.020412962
TraesCS1A02G095500	0.246339077	0.05945428	0.185737602
TraesCS1A02G095600	0	0	0.000479535
TraesCS1A02G095800	0.002519269	0.014001358	0.034156472
TraesCS1A02G096000	0.314941534	0.253928657	0.363883425
TraesCS1A02G096100	0.169269136	0.130929025	0.113876759
