Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G084100	0.121358795	0.198323192	0.081046129
TraesCS1A02G084200	0.029439997	0.065639708	0.083095753
TraesCS1A02G084500	2.842758787	0.035864172	0.563288942
TraesCS1A02G084700	NA	NA	0
TraesCS1A02G085000	0.036898624	0.017468952	0.009038225
TraesCS1A02G085100	NA	NA	NA
TraesCS1A02G085500	0.00075779	0.016174836	0.02927078
TraesCS1A02G085600	0.734254793	1.254713615	0.095095448
TraesCS1A02G085700	0.004260267	0.02723138	0.007239194
TraesCS1A02G085900	0.004015727	NA	0.014533418
TraesCS1A02G086000	NA	NA	NA
TraesCS1A02G086100	0.002220273	NA	0
TraesCS1A02G086200	0.159642101	0.159101287	0.107710654
TraesCS1A02G086500	0.138922507	0.175794264	0.110982258
TraesCS1A02G086600	0.413313	0.604140883	0.681993807
TraesCS1A02G086800	0.066989516	0.095197899	0.095279087
TraesCS1A02G086900	0.072710105	0.062303922	0.067491435
TraesCS1A02G087100	0	0	0
TraesCS1A02G087200	0	0.004312693	0.029382118
TraesCS1A02G087300	0.001672993	0	0.029382118
TraesCS1A02G087500	0.010064241	0	0
TraesCS1A02G087900	0.006368419	0.098568383	0.107939692
TraesCS1A02G088000	0.140231617	0.137597912	0.18705592
TraesCS1A02G088100	0.061810428	0.093581264	0.142926261
TraesCS1A02G088200	0.012441063	0.028679833	0.013624765
TraesCS1A02G088300	0.006174884	0.000405242	0.299432137
TraesCS1A02G088400	NA	0.023076251	0.299432137
TraesCS1A02G088600	0.010751248	0.01952717	0.02833017
TraesCS1A02G088700	NA	NA	NA
TraesCS1A02G088900	0.070633359	0.011101108	0.028474674
TraesCS1A02G089100	0.106553139	0.127237156	0.094706272
TraesCS1A02G089300	0.001514933	0.015816064	NA
TraesCS1A02G089400	0.003071779	0.015816064	0.042436712
TraesCS1A02G089800	0	0	NA
TraesCS1A02G089900	0.585318048	0.489919746	0.58225154
TraesCS1A02G090000	0.21515762	0.074148019	0.118422656
TraesCS1A02G090100	0.336653139	0.183149188	0.281332261
TraesCS1A02G090300	0.01961441	0.011643895	0.009096203
TraesCS1A02G090600	0.086206903	0.003509968	0.18321032
TraesCS1A02G090800	0.000388762	NA	NA
TraesCS1A02G091100	0.205986782	0.216671708	0.229501937
TraesCS1A02G091200	0.086779297	0.049038954	0.071357135
TraesCS1A02G091300	0.113869582	0.047695034	0.15925319
TraesCS1A02G091400	0.017140041	0.002657138	0.002444076
TraesCS1A02G091500	0.007602224	0.00182552	0.002662962
TraesCS1A02G091600	0.008274149	0.001026647	0.003668384
TraesCS1A02G091700	0.000696512	0.006875192	0.026958526
TraesCS1A02G092100	0.006968532	0	0
TraesCS1A02G092200	0.007023824	0.186193188	0.028724563
TraesCS1A02G092700	0.067548533	0.098444403	0.024477467
TraesCS1A02G092900	5.965067678	5.598071755	5.96571881
TraesCS1A02G093100	NA	0.013277158	0
TraesCS1A02G093200	0.001001559	0.023679874	0.000499994
TraesCS1A02G093300	0	NA	0
TraesCS1A02G093500	NA	0.003683743	0
TraesCS1A02G093700	NA	0	0.016851029
TraesCS1A02G093900	0.13669482	0.097453111	0.104317986
TraesCS1A02G094000	0.039196146	0.001672343	0.018570128
TraesCS1A02G094100	0.000364728	NA	0
TraesCS1A02G094200	0.005414286	0.007608324	0.02923952
TraesCS1A02G094300	NA	NA	NA
TraesCS1A02G094500	NA	0	NA
TraesCS1A02G095000	0.139103542	0.16060913	0.058719131
TraesCS1A02G095100	0.01530083	0.180830359	0.138531651
TraesCS1A02G095200	0.017424252	0.020169342	0.005007689
TraesCS1A02G095300	0.003795866	NA	0
TraesCS1A02G095400	0.002124183	0.017027574	0.029860744
TraesCS1A02G095500	0.213950174	0.070405074	0.173023143
TraesCS1A02G095600	0	0	0
TraesCS1A02G095800	0.002263583	0.018236062	0.044622499
TraesCS1A02G096000	0.35394651	0.304044512	0.343878318
TraesCS1A02G096100	0.222691114	0.151107072	0.111263286
TraesCS1A02G096200	0.00138186	0.000696512	0
TraesCS1A02G096300	0.001466824	0.000988062	0
